date,close,change,volume,open,high,low
07/02/2017,9.48,0.2(0.45 %),919390,44.25,44.7,44.25
06/02/2017,9.44,-0.4(-0.89 %),553780,44.5,44.5,44.2
03/02/2017,9.52,-0.2(-0.45 %),497380,44.7,44.9,44.4
02/02/2017,9.57,-0.2(-0.44 %),487480,45.2,45.4,44.6
25/01/2017,9.61,0.4(0.89 %),421770,44.9,45.3,44.65
24/01/2017,9.52,0.25(0.56 %),280500,44.7,44.9,44.3
23/01/2017,9.47,0.25(0.57 %),457700,44.4,44.6,44.2
20/01/2017,9.42,0.4(0.91 %),662850,43.8,44.5,43.75
19/01/2017,9.33,0(0.00 %),589210,43.8,44.0,43.45
18/01/2017,9.33,-0.6(-1.35 %),496120,44.7,44.7,43.8
17/01/2017,9.46,0.4(0.91 %),521250,44.0,44.8,44.0
16/01/2017,9.37,-0.9(-2.00 %),896110,44.9,44.9,44.0
13/01/2017,9.57,-1.05(-2.29 %),1640150,46.1,46.4,44.7
12/01/2017,9.79,-0.15(-0.33 %),540350,46.1,46.2,45.85
11/01/2017,9.82,0.1(0.22 %),740990,46.3,46.6,46.1
10/01/2017,9.8,0.8(1.77 %),1045680,45.25,46.0,45.15
09/01/2017,9.63,0.25(0.56 %),501610,45.05,45.4,44.9
06/01/2017,9.58,-0.15(-0.33 %),799750,45.2,45.5,44.95
05/01/2017,9.61,-0.15(-0.33 %),613870,45.2,45.4,45.1
04/01/2017,9.64,0.4(0.89 %),1022560,44.8,45.7,44.7
03/01/2017,9.56,0.85(1.93 %),1013070,44.85,44.95,44.3
30/12/2016,9.37,0.55(1.27 %),1643340,43.6,44.25,43.35
29/12/2016,9.26,-0.15(-0.34 %),376220,43.8,43.8,43.3
28/12/2016,9.29,0.45(1.04 %),864320,43.25,43.8,43.25
27/12/2016,9.19,0.45(1.05 %),789970,42.7,43.5,42.7
26/12/2016,9.1,0.05(0.12 %),243940,42.65,42.9,42.5
23/12/2016,9.09,0.1(0.24 %),325140,42.85,42.85,42.5
22/12/2016,9.07,0.05(0.12 %),659310,42.8,43.2,42.5
21/12/2016,9.05,-0.05(-0.12 %),377770,42.55,42.75,42.45
20/12/2016,9.07,-0.15(-0.35 %),293780,42.55,42.9,42.5
19/12/2016,9.1,0.6(1.43 %),218900,42.1,42.7,42.1
16/12/2016,8.97,0.25(0.60 %),298690,41.95,42.1,41.8
15/12/2016,8.92,-0.15(-0.36 %),282950,42.0,42.1,41.8
14/12/2016,8.95,0.2(0.48 %),394960,41.8,42.2,41.75
13/12/2016,8.91,-0.4(-0.95 %),359950,42.2,42.35,41.8
12/12/2016,8.99,-0.7(-1.63 %),372110,43.0,43.0,42.2
09/12/2016,9.14,0.65(1.54 %),355440,42.55,43.5,42.5
08/12/2016,9.0,0.15(0.36 %),145770,42.5,42.5,42.2
07/12/2016,8.97,-0.2(-0.47 %),283670,42.3,42.5,42.1
06/12/2016,9.01,-0.3(-0.70 %),407380,42.8,42.85,42.3
05/12/2016,9.08,-0.35(-0.81 %),320460,43.0,43.2,42.6
02/12/2016,9.15,-0.25(-0.58 %),265850,43.2,43.35,42.9
01/12/2016,9.2,-0.15(-0.35 %),247450,43.2,43.8,43.2
30/11/2016,9.24,0.2(0.46 %),284250,43.0,43.35,42.9
29/11/2016,9.19,-0.35(-0.80 %),488970,43.5,43.5,42.7
28/11/2016,9.27,-0.45(-1.02 %),401290,43.95,43.95,43.2
25/11/2016,9.36,-0.4(-0.90 %),523930,44.4,44.4,43.9
24/11/2016,9.45,0.4(0.91 %),1109900,43.8,44.75,43.8
23/11/2016,9.36,0.85(1.97 %),933400,43.3,44.1,43.1
22/11/2016,9.18,0(0.00 %),475660,43.0,43.35,43.0
21/11/2016,9.18,0(0.00 %),398940,43.2,43.4,42.8
18/11/2016,9.18,0.5(1.17 %),272520,42.5,43.15,42.5
17/11/2016,9.08,-0.45(-1.05 %),342390,43.05,43.05,42.6
16/11/2016,9.17,-0.15(-0.35 %),483700,43.3,43.4,42.8
15/11/2016,9.2,0.45(1.05 %),410010,42.8,43.2,42.7
14/11/2016,9.11,-0.25(-0.58 %),357500,42.7,43.0,42.6
11/11/2016,9.16,0.3(0.70 %),549240,42.9,43.45,42.8
10/11/2016,9.1,0.5(1.18 %),279210,42.6,42.9,42.5
09/11/2016,8.99,-0.65(-1.52 %),1259800,42.85,42.85,41.1
08/11/2016,9.13,0.05(0.12 %),357870,42.8,43.25,42.8
07/11/2016,9.12,0.65(1.54 %),270420,42.1,42.9,42.1
04/11/2016,8.98,0.15(0.36 %),216080,42.0,42.4,42.0
03/11/2016,8.95,-0.6(-1.41 %),819360,42.5,42.5,41.7
02/11/2016,9.08,-0.7(-1.62 %),607470,43.3,43.4,42.6
01/11/2016,9.23,-0.2(-0.46 %),287980,43.6,43.6,43.3
31/10/2016,9.27,-0.1(-0.23 %),366100,43.5,43.9,43.5
28/10/2016,9.29,0.4(0.93 %),623240,43.2,43.6,43.15
27/10/2016,9.2,0.2(0.47 %),320770,43.3,43.3,43.0
26/10/2016,9.16,-0.2(-0.46 %),498350,43.2,43.6,42.9
25/10/2016,9.2,0(0.00 %),798790,43.2,43.9,42.8
24/10/2016,9.2,-0.2(-0.46 %),683800,43.4,43.6,43.1
21/10/2016,9.25,-0.1(-0.23 %),368030,43.5,43.75,43.4
20/10/2016,9.27,-0.35(-0.80 %),452160,44.1,44.2,43.45
19/10/2016,9.34,0.25(0.57 %),484690,43.5,44.15,43.5
18/10/2016,9.29,0.2(0.46 %),461070,43.4,43.85,43.0
17/10/2016,9.25,-0.45(-1.03 %),799570,43.9,43.9,43.4
14/10/2016,9.34,-0.15(-0.34 %),556120,43.9,44.1,43.8
13/10/2016,9.37,0.2(0.46 %),455610,43.7,44.2,43.4
12/10/2016,9.33,-0.7(-1.57 %),737050,44.4,44.6,43.7
11/10/2016,9.48,0.9(2.06 %),1576130,43.6,44.5,43.15
10/10/2016,9.29,-1.45(-3.22 %),2105790,45.05,45.05,43.6
07/10/2016,9.6,-1.05(-2.28 %),2656510,46.15,46.3,44.7
06/10/2016,9.82,-0.7(-1.50 %),808750,46.8,46.95,46.1
05/10/2016,9.97,0(0.00 %),482560,47.0,47.0,46.65
04/10/2016,9.97,0.15(0.32 %),1945280,46.9,47.35,46.0
03/10/2016,9.94,0(0.00 %),1063670,46.7,47.2,46.3
30/09/2016,9.94,-0.7(-1.48 %),1725770,47.4,47.4,46.65
29/09/2016,10.09,-0.55(-1.15 %),1885090,47.6,48.0,47.1
28/09/2016,10.21,0.1(0.21 %),1675680,47.65,48.5,47.6
27/09/2016,10.18,0(0.00 %),2011410,47.75,47.8,47.3
26/09/2016,10.18,0.4(0.84 %),1938720,47.6,48.2,47.6
23/09/2016,10.1,0.8(1.72 %),2331180,46.8,47.6,46.8
22/09/2016,9.93,1.1(2.42 %),2821740,45.5,47.4,45.5
21/09/2016,9.69,-0.15(-0.33 %),872200,45.7,45.9,45.4
20/09/2016,9.73,0.35(0.77 %),1374570,45.5,45.9,45.2
19/09/2016,9.65,0.3(0.67 %),944500,45.4,45.5,44.8
16/09/2016,9.59,0.2(0.45 %),855440,44.5,45.0,44.4
15/09/2016,9.54,-0.7(-1.54 %),1111400,45.5,45.5,44.5
14/09/2016,9.69,0.3(0.66 %),1283090,45.15,45.95,45.0
13/09/2016,9.63,0.2(0.44 %),1151590,45.0,45.35,44.5
12/09/2016,9.59,-0.7(-1.53 %),1220220,45.5,45.6,44.9
09/09/2016,9.74,0.1(0.22 %),1833910,46.0,46.5,45.5
08/09/2016,9.72,1.5(3.40 %),3243480,44.4,46.2,44.2
07/09/2016,9.4,-0.1(-0.23 %),1332450,44.1,44.1,43.5
06/09/2016,9.42,-0.3(-0.67 %),1385380,44.4,44.8,44.2
05/09/2016,9.48,0(0.00 %),964870,44.5,44.8,44.1
01/09/2016,9.48,0.6(1.37 %),2145860,44.3,45.0,44.0
31/08/2016,9.35,1.3(3.05 %),3190540,42.9,44.4,42.7
30/08/2016,9.08,0(0.00 %),529860,42.5,42.9,42.5
29/08/2016,9.08,-0.4(-0.93 %),996310,43.2,43.5,42.6
26/08/2016,9.16,0.6(1.42 %),2217420,42.4,43.4,42.4
25/08/2016,9.03,0.4(0.95 %),601280,42.1,42.5,41.9
24/08/2016,8.95,0.3(0.72 %),749230,41.8,42.4,41.8
23/08/2016,8.88,0.2(0.48 %),443570,41.8,41.9,41.4
22/08/2016,8.84,0.1(0.24 %),944470,42.0,42.1,41.5
19/08/2016,7.69,-0.7(-1.62 %),662470,43.3,43.3,42.4
18/08/2016,7.82,-0.1(-0.23 %),1044090,43.2,44.0,43.0
17/08/2016,7.84,0.5(1.17 %),1354570,42.7,43.5,42.5
16/08/2016,7.74,1.1(2.64 %),1933670,42.0,43.0,41.6
15/08/2016,7.55,0(0.00 %),281220,41.6,41.7,41.5
12/08/2016,7.55,-0.2(-0.48 %),527660,42.0,42.4,41.5
11/08/2016,7.58,0.7(1.70 %),585310,41.3,41.8,41.2
10/08/2016,7.45,0.2(0.49 %),236760,40.7,41.1,40.7
09/08/2016,7.42,0.3(0.74 %),271030,40.8,40.9,40.6
08/08/2016,7.36,0.1(0.25 %),274690,40.7,41.0,40.6
05/08/2016,7.35,0.1(0.25 %),461730,40.4,40.7,40.2
04/08/2016,7.33,-0.1(-0.25 %),340270,40.5,40.8,40.4
03/08/2016,7.35,-0.1(-0.25 %),467420,40.6,40.8,40.4
02/08/2016,7.36,-0.5(-1.22 %),806630,41.1,41.1,40.5
01/08/2016,7.45,0.1(0.24 %),419730,41.0,41.3,40.8
29/07/2016,7.44,-0.3(-0.73 %),241530,41.3,41.4,41.0
28/07/2016,7.49,0(0.00 %),512680,41.3,41.7,41.2
27/07/2016,7.49,0.4(0.98 %),554520,41.3,41.7,41.2
26/07/2016,7.42,-0.2(-0.49 %),469520,41.1,41.2,40.8
25/07/2016,7.45,-0.2(-0.48 %),375880,41.3,41.4,41.1
22/07/2016,7.49,-0.3(-0.72 %),958530,41.5,41.5,40.9
21/07/2016,7.55,0(0.00 %),448120,41.7,42.0,41.5
20/07/2016,7.55,-0.3(-0.72 %),575060,41.9,42.1,41.6
19/07/2016,7.6,-0.7(-1.64 %),1148610,42.7,42.7,41.7
18/07/2016,7.73,0(0.00 %),578400,42.5,42.7,42.2
15/07/2016,7.73,-0.4(-0.93 %),730200,42.9,43.2,42.6
14/07/2016,7.8,0.1(0.23 %),1880280,43.0,43.9,42.9
13/07/2016,7.78,0.3(0.70 %),751090,42.6,43.3,42.6
12/07/2016,7.73,0(0.00 %),744580,42.6,43.0,42.0
11/07/2016,7.73,-1(-2.29 %),1035540,43.7,44.0,42.6
08/07/2016,7.91,0.3(0.69 %),1594930,43.4,44.4,43.4
07/07/2016,7.85,1(2.36 %),1592870,42.7,43.9,42.4
06/07/2016,7.67,0.1(0.24 %),602040,42.1,42.5,41.9
05/07/2016,7.65,-0.3(-0.71 %),791050,42.5,42.7,42.2
04/07/2016,7.71,0.6(1.43 %),863920,42.0,42.7,42.0
01/07/2016,7.6,0.1(0.24 %),579110,42.0,42.3,41.8
30/06/2016,7.58,-0.2(-0.48 %),669690,42.5,42.6,41.8
29/06/2016,7.62,0.8(1.94 %),1250570,41.1,42.5,41.1
28/06/2016,7.47,0(0.00 %),328400,41.2,41.4,41.0
27/06/2016,7.47,0.3(0.73 %),587560,40.9,41.4,40.2
24/06/2016,7.42,-1(-2.39 %),2562810,41.7,41.7,39.1
23/06/2016,7.6,-0.5(-1.18 %),826170,42.3,42.4,41.9
22/06/2016,7.69,-0.3(-0.70 %),300480,42.5,42.9,42.4
21/06/2016,7.74,0(0.00 %),1442710,42.9,43.8,42.6
20/06/2016,7.74,2.3(5.69 %),1877120,40.5,42.9,40.4
17/06/2016,7.33,0(0.00 %),206120,40.4,40.5,40.3
16/06/2016,7.33,0.1(0.25 %),359320,40.5,40.6,40.3
15/06/2016,7.31,-0.2(-0.49 %),414560,40.5,40.5,40.2
14/06/2016,7.35,0.1(0.25 %),242560,40.3,40.5,40.3
13/06/2016,7.33,-0.1(-0.25 %),237230,40.5,40.5,40.4
10/06/2016,7.35,0(0.00 %),475190,40.4,40.6,40.4
09/06/2016,7.35,-0.2(-0.49 %),325390,40.7,40.7,40.5
08/06/2016,7.38,0.2(0.49 %),516630,40.5,40.7,40.4
07/06/2016,7.35,0.1(0.25 %),559610,40.6,40.6,40.2
06/06/2016,7.33,-0.3(-0.74 %),754110,40.7,40.7,40.2
03/06/2016,7.38,-0.1(-0.25 %),400290,40.9,40.9,40.6
02/06/2016,7.4,0(0.00 %),318100,41.0,41.0,40.7
01/06/2016,7.4,0(0.00 %),519620,41.0,41.0,40.8
31/05/2016,7.4,-0.3(-0.73 %),589350,41.2,41.2,40.8
30/05/2016,7.45,0.1(0.24 %),447160,41.0,41.4,41.0
27/05/2016,7.44,0.56(1.38 %),543580,40.8,41.1,40.4
26/05/2016,8.43,-0.2(-0.42 %),1328870,47.8,47.9,47.5
25/05/2016,8.47,0(0.00 %),598370,47.8,47.9,47.6
24/05/2016,8.47,-0.1(-0.21 %),369180,47.9,48.0,47.7
23/05/2016,8.48,-0.1(-0.21 %),345150,48.3,48.3,47.8
20/05/2016,8.5,0.2(0.42 %),485060,47.7,47.9,47.7
19/05/2016,8.47,0(0.00 %),186020,48.0,48.0,47.6
18/05/2016,8.47,0.1(0.21 %),692880,48.0,48.4,47.7
17/05/2016,8.45,0.3(0.63 %),354380,47.4,47.8,47.3
16/05/2016,8.39,-0.1(-0.21 %),310390,47.4,47.5,47.2
13/05/2016,8.41,0(0.00 %),393240,47.5,47.6,47.2
12/05/2016,8.41,-0.3(-0.63 %),412430,47.9,47.9,47.4
11/05/2016,8.47,0.4(0.85 %),290200,47.7,47.8,47.3
10/05/2016,8.39,0.1(0.21 %),465650,47.1,47.5,47.0
09/05/2016,8.38,-0.3(-0.63 %),605810,47.6,47.8,47.2
06/05/2016,8.43,-0.3(-0.63 %),693360,47.8,48.0,47.5
05/05/2016,8.48,-0.3(-0.62 %),908780,47.9,48.4,47.8
04/05/2016,8.54,-0.5(-1.03 %),771190,48.2,48.3,47.7
29/04/2016,8.63,0.2(0.41 %),614320,48.4,48.7,48.3
28/04/2016,8.59,0.7(1.47 %),3007080,48.0,49.3,47.7
27/04/2016,8.47,-0.2(-0.42 %),593060,48.0,48.1,47.5
26/04/2016,8.5,0(0.00 %),333520,47.9,48.0,47.5
25/04/2016,8.5,0.1(0.21 %),562230,48.0,48.3,47.8
22/04/2016,8.48,0.5(1.06 %),829700,47.3,47.8,47.1
21/04/2016,8.39,0.2(0.42 %),496340,47.3,47.5,47.1
20/04/2016,8.36,0.1(0.21 %),878290,47.0,47.2,46.9
19/04/2016,8.34,-0.2(-0.42 %),545970,47.2,47.5,47.0
15/04/2016,8.38,-0.3(-0.63 %),712110,47.6,47.7,47.2
14/04/2016,8.43,-0.1(-0.21 %),572360,47.5,47.8,47.5
13/04/2016,8.45,-0.1(-0.21 %),568090,47.6,47.8,47.5
12/04/2016,8.47,-0.2(-0.42 %),393630,48.0,48.0,47.5
11/04/2016,8.5,0.3(0.63 %),814800,47.8,48.2,47.5
08/04/2016,8.45,-0.2(-0.42 %),312220,47.6,48.0,47.6
07/04/2016,8.48,0.4(0.84 %),485800,47.5,47.9,47.4
06/04/2016,8.41,0.4(0.85 %),288080,47.0,47.4,46.9
05/04/2016,8.34,0.2(0.43 %),286440,46.8,47.2,46.7
04/04/2016,8.31,0(0.00 %),370410,46.7,47.0,46.7
01/04/2016,8.31,-0.3(-0.64 %),530180,47.1,47.2,46.7
31/03/2016,8.36,-0.4(-0.84 %),623130,47.5,48.0,47.1
30/03/2016,8.43,0(0.00 %),595920,47.5,47.9,47.2
29/03/2016,8.43,-0.5(-1.04 %),731100,48.0,48.0,47.4
28/03/2016,8.52,0.1(0.21 %),402090,48.3,48.3,47.9
25/03/2016,8.5,-0.5(-1.03 %),1134790,48.2,48.4,47.6
24/03/2016,8.59,-0.3(-0.62 %),831940,48.8,48.9,48.4
23/03/2016,8.64,0(0.00 %),573490,48.7,49.0,48.5
22/03/2016,8.64,-0.5(-1.02 %),630690,49.0,49.1,48.7
21/03/2016,8.73,-0.1(-0.20 %),708370,49.3,49.5,49.0
18/03/2016,8.75,0.8(1.65 %),2537440,49.0,49.9,49.0
17/03/2016,8.61,0(0.00 %),630200,48.5,48.9,48.5
16/03/2016,8.61,0(0.00 %),492970,48.5,48.7,48.4
15/03/2016,8.61,-0.2(-0.41 %),545350,48.9,49.1,48.5
14/03/2016,8.64,0.2(0.41 %),1011740,49.0,49.4,48.7
11/03/2016,8.61,0.3(0.62 %),752610,48.4,48.9,48.4
10/03/2016,8.55,0.2(0.42 %),278390,48.0,48.3,47.9
09/03/2016,8.52,0(0.00 %),406000,47.8,48.2,47.8
08/03/2016,8.52,-0.6(-1.23 %),1138510,48.6,48.7,48.0
07/03/2016,8.63,-0.4(-0.82 %),731820,48.6,49.4,48.6
04/03/2016,8.7,0.2(0.41 %),855930,48.6,49.3,48.6
03/03/2016,8.66,0.1(0.21 %),831440,48.8,49.3,48.8
02/03/2016,8.64,0.5(1.04 %),811910,48.4,48.8,48.3
01/03/2016,8.55,0.4(0.84 %),1215810,47.8,48.9,47.6
29/02/2016,8.48,0.1(0.21 %),516250,47.9,47.9,47.6
26/02/2016,8.47,0.1(0.21 %),383230,47.8,47.8,47.4
25/02/2016,8.45,-0.2(-0.42 %),673070,48.0,48.3,47.6
24/02/2016,8.48,0(0.00 %),655980,47.7,48.0,47.6
23/02/2016,8.48,-0.4(-0.83 %),727180,48.5,48.5,47.8
22/02/2016,8.55,0.5(1.05 %),518820,47.7,48.2,47.7
19/02/2016,8.47,-0.4(-0.83 %),530400,48.0,48.0,47.6
18/02/2016,8.54,0.6(1.26 %),737190,47.7,48.3,47.6
17/02/2016,8.43,0.2(0.42 %),719440,47.5,48.2,47.5
16/02/2016,8.39,0.6(1.28 %),346480,47.0,47.5,46.7
15/02/2016,8.29,-0.2(-0.43 %),342070,46.7,46.8,46.3
05/02/2016,8.32,0.4(0.86 %),363780,46.7,47.0,46.5
04/02/2016,8.25,-0.1(-0.21 %),282030,46.9,46.9,46.5
03/02/2016,8.27,0.4(0.87 %),641500,46.4,46.9,46.2
02/02/2016,8.2,-0.4(-0.86 %),184210,46.3,46.7,46.2
01/02/2016,8.27,0.2(0.43 %),584110,46.5,46.9,46.0
29/01/2016,8.23,0.4(0.87 %),496970,46.3,46.5,45.9
28/01/2016,8.16,-0.3(-0.65 %),491030,46.3,46.4,45.8
27/01/2016,8.22,0.4(0.87 %),336620,46.5,46.5,46.2
26/01/2016,8.15,-1.2(-2.55 %),661130,46.5,46.6,45.9
25/01/2016,8.36,2.3(5.13 %),892040,45.5,47.1,45.0
22/01/2016,7.95,-0.1(-0.22 %),692750,45.0,45.1,44.3
21/01/2016,7.97,0(0.00 %),647810,44.8,45.1,44.6
20/01/2016,7.97,-0.2(-0.44 %),651980,45.1,45.5,44.9
19/01/2016,8.0,0.2(0.45 %),873480,44.9,45.3,44.7
18/01/2016,7.97,-1.2(-2.60 %),2255130,45.7,45.7,44.3
15/01/2016,8.18,-0.1(-0.22 %),593280,46.2,46.5,46.0
14/01/2016,8.2,-0.2(-0.43 %),509720,46.1,46.4,46.0
13/01/2016,8.23,-0.5(-1.07 %),542910,47.0,47.3,46.3
12/01/2016,8.32,1(2.18 %),582160,46.0,46.9,45.7
11/01/2016,8.15,-0.4(-0.86 %),805440,46.3,46.3,45.9
08/01/2016,8.22,-0.7(-1.49 %),1773760,46.8,46.9,46.0
07/01/2016,8.34,-0.9(-1.88 %),1841620,47.9,47.9,47.0
06/01/2016,8.5,0.1(0.21 %),446810,47.8,48.1,47.8
05/01/2016,8.48,0(0.00 %),734050,47.8,48.0,47.7
04/01/2016,8.48,-0.5(-1.04 %),602210,47.8,48.5,47.8
31/12/2015,8.57,0(0.00 %),570340,48.3,48.8,48.2
30/12/2015,8.57,0(0.00 %),913890,48.3,48.9,48.3
29/12/2015,8.57,0.2(0.42 %),433620,48.2,48.5,48.1
28/12/2015,8.54,0.3(0.63 %),767110,48.0,48.7,47.7
25/12/2015,8.48,0(0.00 %),339400,48.0,48.0,47.7
24/12/2015,8.48,-0.1(-0.21 %),474020,48.1,48.2,47.8
23/12/2015,8.5,-0.2(-0.42 %),606040,48.3,48.4,47.8
22/12/2015,8.54,-0.4(-0.82 %),537270,48.5,48.7,48.1
21/12/2015,8.61,-0.4(-0.82 %),540360,48.9,48.9,48.3
18/12/2015,8.68,-0.3(-0.61 %),825670,49.2,49.3,48.9
17/12/2015,8.73,0.4(0.82 %),916420,49.2,49.5,49.0
16/12/2015,8.66,0.3(0.62 %),1252650,48.7,49.3,48.7
15/12/2015,8.61,0.7(1.46 %),527780,47.8,48.5,47.8
14/12/2015,8.48,-0.2(-0.42 %),434710,47.9,48.2,47.8
11/12/2015,8.52,0.2(0.42 %),558390,47.7,48.5,47.7
10/12/2015,8.48,-0.4(-0.83 %),610110,48.2,48.6,47.8
09/12/2015,8.55,-0.8(-1.63 %),735460,49.0,49.4,48.2
08/12/2015,8.7,1.5(3.16 %),1117670,47.3,49.1,47.1
07/12/2015,8.43,-0.4(-0.84 %),892260,47.8,48.0,47.5
04/12/2015,8.5,-0.6(-1.24 %),861320,48.5,48.5,47.7
03/12/2015,8.61,0.1(0.21 %),343540,48.5,48.7,48.3
02/12/2015,8.59,0.2(0.41 %),675930,48.4,48.7,48.2
01/12/2015,8.55,-0.1(-0.21 %),623880,48.6,48.8,48.1
30/11/2015,8.57,-0.6(-1.23 %),1116850,49.0,49.0,48.3
27/11/2015,8.68,-0.1(-0.20 %),1520660,49.2,49.9,48.9
26/11/2015,8.7,-1(-2.00 %),746390,49.8,50.0,49.0
25/11/2015,8.87,0.9(1.83 %),1309410,49.3,50.5,48.5
24/11/2015,8.71,-0.4(-0.81 %),2817650,49.7,49.7,48.4
23/11/2015,8.78,-1.5(-2.94 %),2054830,51.0,51.5,49.5
20/11/2015,9.05,-0.5(-0.97 %),1196900,51.0,52.0,51.0
19/11/2015,9.14,-0.5(-0.96 %),1096120,52.0,53.0,51.5
18/11/2015,9.23,0(0.00 %),1366870,51.5,53.0,51.5
17/11/2015,9.23,-2(-3.70 %),2136990,53.5,54.0,52.0
16/11/2015,9.58,-0.5(-0.92 %),2413900,54.0,55.0,53.0
13/11/2015,9.67,1.5(2.83 %),2759580,53.0,54.5,52.5
12/11/2015,9.41,2.5(4.95 %),3514400,51.0,53.5,50.5
11/11/2015,8.96,-0.5(-0.98 %),1790510,50.5,52.0,50.5
10/11/2015,9.05,-0.5(-0.97 %),2049910,51.5,52.0,50.5
09/11/2015,9.14,-1(-1.90 %),2035350,52.0,52.5,51.5
06/11/2015,9.32,-1(-1.87 %),3164790,53.5,54.5,52.0
05/11/2015,9.49,1.5(2.88 %),2727690,51.5,53.5,51.5
04/11/2015,9.23,-0.5(-0.95 %),1772170,53.0,53.5,52.0
03/11/2015,9.32,3(6.06 %),3798850,50.0,52.5,49.9
02/11/2015,8.78,0.2(0.41 %),2790190,49.4,51.0,49.3
30/10/2015,8.75,0(0.00 %),982600,49.4,49.5,48.9
29/10/2015,8.75,0.5(1.02 %),1846600,49.3,49.7,49.1
28/10/2015,8.66,0.8(1.67 %),2673100,48.1,48.9,48.1
27/10/2015,8.52,0.4(0.84 %),1345230,47.4,48.3,47.4
26/10/2015,8.45,0.5(1.06 %),2631100,47.5,48.5,47.5
23/10/2015,8.36,0.2(0.43 %),719680,47.2,47.4,47.0
22/10/2015,8.32,-0.1(-0.21 %),473620,46.8,47.1,46.8
21/10/2015,8.34,-0.3(-0.63 %),703530,47.6,47.6,47.0
20/10/2015,8.39,0.2(0.42 %),1968330,47.1,47.9,47.0
19/10/2015,8.36,0.4(0.86 %),1396480,46.7,47.8,46.7
16/10/2015,8.29,0.1(0.21 %),548620,46.7,46.9,46.7
15/10/2015,8.27,-0.1(-0.21 %),426740,46.9,46.9,46.5
14/10/2015,8.29,1.2(2.64 %),3076790,46.7,47.9,46.6
13/10/2015,8.08,-0.3(-0.66 %),298120,45.8,45.8,45.4
12/10/2015,8.13,0(0.00 %),414610,45.7,45.9,45.7
09/10/2015,8.13,0(0.00 %),778950,46.0,46.4,45.8
08/10/2015,8.13,0.6(1.33 %),331030,45.2,45.8,45.2
07/10/2015,8.02,-0.8(-1.74 %),337650,46.2,46.2,45.0
06/10/2015,8.16,1(2.22 %),923920,45.6,46.2,45.4
05/10/2015,7.99,0.4(0.90 %),382440,44.7,45.1,44.6
02/10/2015,7.92,0(0.00 %),181780,44.6,44.8,44.5
01/10/2015,7.92,0.1(0.22 %),179470,44.5,44.7,44.4
30/09/2015,7.9,0(0.00 %),159670,44.8,44.8,44.3
29/09/2015,7.9,0(0.00 %),260100,44.5,44.5,44.3
28/09/2015,7.9,-0.4(-0.89 %),267580,44.9,45.0,44.5
25/09/2015,7.97,-0.2(-0.44 %),259280,45.2,45.2,44.8
24/09/2015,8.0,0.2(0.45 %),287470,44.8,45.3,44.8
23/09/2015,7.97,-0.3(-0.66 %),447860,45.1,45.4,44.9
22/09/2015,8.02,-0.3(-0.66 %),289410,45.5,45.6,45.1
21/09/2015,8.08,0.9(2.02 %),548700,45.5,45.5,44.5
18/09/2015,7.92,0.8(1.83 %),743610,44.6,44.9,44.1
17/09/2015,7.77,0.1(0.23 %),121980,43.7,44.0,43.7
16/09/2015,7.76,0(0.00 %),123720,43.7,43.9,43.6
15/09/2015,7.76,0(0.00 %),91140,43.6,43.9,43.5
14/09/2015,7.76,-0.3(-0.68 %),213260,44.0,44.0,43.7
11/09/2015,7.81,-0.2(-0.45 %),178370,44.4,44.4,44.0
10/09/2015,7.84,0.1(0.23 %),228830,44.1,44.2,43.9
09/09/2015,7.83,0.2(0.46 %),351700,44.3,44.4,44.1
08/09/2015,7.79,0.3(0.69 %),195100,43.5,44.1,43.5
07/09/2015,7.74,-0.2(-0.46 %),143530,44.0,44.0,43.4
04/09/2015,7.77,0.1(0.23 %),200160,43.7,44.1,43.6
03/09/2015,7.76,-0.4(-0.91 %),361300,43.9,44.1,43.7
01/09/2015,7.83,-0.1(-0.23 %),319590,44.4,44.4,43.9
31/08/2015,7.84,-0.5(-1.12 %),383640,44.5,44.8,44.1
28/08/2015,7.93,0.4(0.90 %),883560,44.6,44.8,44.3
27/08/2015,7.86,0.2(0.45 %),701980,44.1,44.6,44.0
26/08/2015,7.83,1.2(2.80 %),960660,43.0,44.5,43.0
25/08/2015,7.61,0.5(1.18 %),1302560,42.0,43.5,42.0
24/08/2015,7.52,-2.8(-6.19 %),2107920,44.4,44.6,42.3
21/08/2015,8.02,-0.3(-0.66 %),1184950,45.1,45.2,44.0
20/08/2015,8.08,-0.6(-1.30 %),384210,46.2,46.2,45.4
19/08/2015,8.18,0.5(1.10 %),860750,45.9,46.5,45.5
18/08/2015,7.05,0.4(0.87 %),751710,46.2,46.7,46.0
17/08/2015,6.99,-0.6(-1.28 %),816140,46.8,47.1,46.0
14/08/2015,7.08,-0.2(-0.43 %),702440,46.9,47.3,46.5
13/08/2015,7.12,-0.6(-1.26 %),1573130,47.6,47.6,46.8
12/08/2015,7.21,-0.7(-1.45 %),1257050,48.0,48.0,47.3
11/08/2015,7.31,-0.2(-0.41 %),861370,48.5,49.0,48.0
10/08/2015,7.34,1.2(2.54 %),1180730,47.5,48.5,47.5
07/08/2015,7.16,0.5(1.07 %),546600,47.0,47.5,46.7
06/08/2015,7.08,-0.6(-1.27 %),561120,47.4,47.6,46.8
05/08/2015,7.18,0.4(0.85 %),312920,47.4,47.4,46.9
04/08/2015,7.12,0.5(1.08 %),526180,46.9,47.4,46.6
